userId	geneSymbol	geneName	entrezgene	gLink
AATK	AATK	apoptosis associated tyrosine kinase	9625	https://www.ncbi.nlm.nih.gov/gene/?term=9625
ABCA4	ABCA4	ATP binding cassette subfamily A member 4	24	https://www.ncbi.nlm.nih.gov/gene/?term=24
ABCB9	ABCB9	ATP binding cassette subfamily B member 9	23457	https://www.ncbi.nlm.nih.gov/gene/?term=23457
ABHD4	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B	63874	https://www.ncbi.nlm.nih.gov/gene/?term=63874
ACP7	ACP7	acid phosphatase 7, tartrate resistant (putative)	390928	https://www.ncbi.nlm.nih.gov/gene/?term=390928
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTG1P20	ACTG1P20	actin gamma 1 pseudogene 20	644961	https://www.ncbi.nlm.nih.gov/gene/?term=644961
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAT2	ADAT2	adenosine deaminase tRNA specific 2	134637	https://www.ncbi.nlm.nih.gov/gene/?term=134637
ADCY10	ADCY10	adenylate cyclase 10	55811	https://www.ncbi.nlm.nih.gov/gene/?term=55811
ADIRF-AS1	ADIRF-AS1	ADIRF antisense RNA 1	100133190	https://www.ncbi.nlm.nih.gov/gene/?term=100133190
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRB2	ADRB2	adrenoceptor beta 2	154	https://www.ncbi.nlm.nih.gov/gene/?term=154
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFDN	AFDN	afadin, adherens junction formation factor	4301	https://www.ncbi.nlm.nih.gov/gene/?term=4301
AGA	AGA	aspartylglucosaminidase	175	https://www.ncbi.nlm.nih.gov/gene/?term=175
AGER	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGFG2	AGFG2	ArfGAP with FG repeats 2	3268	https://www.ncbi.nlm.nih.gov/gene/?term=3268
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	https://www.ncbi.nlm.nih.gov/gene/?term=10551
AHNAK2	AHNAK2	AHNAK nucleoprotein 2	113146	https://www.ncbi.nlm.nih.gov/gene/?term=113146
AK3P3	AK3P3	AK3 pseudogene 3	100419075	https://www.ncbi.nlm.nih.gov/gene/?term=100419075
AK5	AK5	adenylate kinase 5	26289	https://www.ncbi.nlm.nih.gov/gene/?term=26289
AKR1B1	AKR1B1	aldo-keto reductase family 1 member B	231	https://www.ncbi.nlm.nih.gov/gene/?term=231
AKR1C1	AKR1C1	aldo-keto reductase family 1 member C1	1645	https://www.ncbi.nlm.nih.gov/gene/?term=1645
AKR1C2	AKR1C2	aldo-keto reductase family 1 member C2	1646	https://www.ncbi.nlm.nih.gov/gene/?term=1646
AKR1C3	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
AKR1E2	AKR1E2	aldo-keto reductase family 1 member E2	83592	https://www.ncbi.nlm.nih.gov/gene/?term=83592
ALCAM	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ALDH1L2	ALDH1L2	aldehyde dehydrogenase 1 family member L2	160428	https://www.ncbi.nlm.nih.gov/gene/?term=160428
ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1	7915	https://www.ncbi.nlm.nih.gov/gene/?term=7915
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
ALMS1-IT1	ALMS1-IT1	ALMS1 intronic transcript 1	100874291	https://www.ncbi.nlm.nih.gov/gene/?term=100874291
AMOTL1	AMOTL1	angiomotin like 1	154810	https://www.ncbi.nlm.nih.gov/gene/?term=154810
AMPD3	AMPD3	adenosine monophosphate deaminase 3	272	https://www.ncbi.nlm.nih.gov/gene/?term=272
ANGPTL4	ANGPTL4	angiopoietin like 4	51129	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	https://www.ncbi.nlm.nih.gov/gene/?term=150709
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
ANKRD13B	ANKRD13B	ankyrin repeat domain 13B	124930	https://www.ncbi.nlm.nih.gov/gene/?term=124930
ANKRD18B	ANKRD18B	ankyrin repeat domain 18B	441459	https://www.ncbi.nlm.nih.gov/gene/?term=441459
ANKRD20A1	ANKRD20A1	ankyrin repeat domain 20 family member A1	84210	https://www.ncbi.nlm.nih.gov/gene/?term=84210
ANO3	ANO3	anoctamin 3	63982	https://www.ncbi.nlm.nih.gov/gene/?term=63982
ANXA10	ANXA10	annexin A10	11199	https://www.ncbi.nlm.nih.gov/gene/?term=11199
APCDD1	APCDD1	APC down-regulated 1	147495	https://www.ncbi.nlm.nih.gov/gene/?term=147495
APOL6	APOL6	apolipoprotein L6	80830	https://www.ncbi.nlm.nih.gov/gene/?term=80830
ARFGEF2	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ARHGAP20	ARHGAP20	Rho GTPase activating protein 20	57569	https://www.ncbi.nlm.nih.gov/gene/?term=57569
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	https://www.ncbi.nlm.nih.gov/gene/?term=58504
ARHGAP26	ARHGAP26	Rho GTPase activating protein 26	23092	https://www.ncbi.nlm.nih.gov/gene/?term=23092
ARHGEF37	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ARID3B	ARID3B	AT-rich interaction domain 3B	10620	https://www.ncbi.nlm.nih.gov/gene/?term=10620
ARL17B	ARL17B	ADP ribosylation factor like GTPase 17B	100506084	https://www.ncbi.nlm.nih.gov/gene/?term=100506084
ARL4C	ARL4C	ADP ribosylation factor like GTPase 4C	10123	https://www.ncbi.nlm.nih.gov/gene/?term=10123
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	https://www.ncbi.nlm.nih.gov/gene/?term=55207
ARTN	ARTN	artemin	9048	https://www.ncbi.nlm.nih.gov/gene/?term=9048
ARVCF	ARVCF	ARVCF delta catenin family member	421	https://www.ncbi.nlm.nih.gov/gene/?term=421
ASAH1	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
ASPH	ASPH	aspartate beta-hydroxylase	444	https://www.ncbi.nlm.nih.gov/gene/?term=444
ASS1	ASS1	argininosuccinate synthase 1	445	https://www.ncbi.nlm.nih.gov/gene/?term=445
ATAD3C	ATAD3C	ATPase family AAA domain containing 3C	219293	https://www.ncbi.nlm.nih.gov/gene/?term=219293
ATF6B	ATF6B	activating transcription factor 6 beta	1388	https://www.ncbi.nlm.nih.gov/gene/?term=1388
ATG7	ATG7	autophagy related 7	10533	https://www.ncbi.nlm.nih.gov/gene/?term=10533
ATP1A4	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4	480	https://www.ncbi.nlm.nih.gov/gene/?term=480
ATP6V0A4	ATP6V0A4	ATPase H+ transporting V0 subunit a4	50617	https://www.ncbi.nlm.nih.gov/gene/?term=50617
B3GNT9	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	84752	https://www.ncbi.nlm.nih.gov/gene/?term=84752
B4GALT5	B4GALT5	beta-1,4-galactosyltransferase 5	9334	https://www.ncbi.nlm.nih.gov/gene/?term=9334
BACH1	BACH1	BTB domain and CNC homolog 1	571	https://www.ncbi.nlm.nih.gov/gene/?term=571
BACH1-IT2	BACH1-IT2	BACH1 intronic transcript 2	100874322	https://www.ncbi.nlm.nih.gov/gene/?term=100874322
BAIAP3	BAIAP3	BAI1 associated protein 3	8938	https://www.ncbi.nlm.nih.gov/gene/?term=8938
BAK1	BAK1	BCL2 antagonist/killer 1	578	https://www.ncbi.nlm.nih.gov/gene/?term=578
BATF	BATF	basic leucine zipper ATF-like transcription factor	10538	https://www.ncbi.nlm.nih.gov/gene/?term=10538
BCAS1	BCAS1	brain enriched myelin associated protein 1	8537	https://www.ncbi.nlm.nih.gov/gene/?term=8537
BCL6	BCL6	BCL6 transcription repressor	604	https://www.ncbi.nlm.nih.gov/gene/?term=604
BFSP1	BFSP1	beaded filament structural protein 1	631	https://www.ncbi.nlm.nih.gov/gene/?term=631
BHLHE41	BHLHE41	basic helix-loop-helix family member e41	79365	https://www.ncbi.nlm.nih.gov/gene/?term=79365
BLACAT1	BLACAT1	BLACAT1 overlapping LEMD1 locus	101669762	https://www.ncbi.nlm.nih.gov/gene/?term=101669762
BOC	BOC	BOC cell adhesion associated, oncogene regulated	91653	https://www.ncbi.nlm.nih.gov/gene/?term=91653
BRIX1	BRIX1	biogenesis of ribosomes BRX1	55299	https://www.ncbi.nlm.nih.gov/gene/?term=55299
BRSK1	BRSK1	BR serine/threonine kinase 1	84446	https://www.ncbi.nlm.nih.gov/gene/?term=84446
BSN	BSN	bassoon presynaptic cytomatrix protein	8927	https://www.ncbi.nlm.nih.gov/gene/?term=8927
C10orf55	C10orf55	chromosome 10 putative open reading frame 55	414236	https://www.ncbi.nlm.nih.gov/gene/?term=414236
C12orf56	C12orf56	chromosome 12 open reading frame 56	115749	https://www.ncbi.nlm.nih.gov/gene/?term=115749
C15orf48	C15orf48	chromosome 15 open reading frame 48	84419	https://www.ncbi.nlm.nih.gov/gene/?term=84419
C17orf107	C17orf107	chromosome 17 open reading frame 107	100130311	https://www.ncbi.nlm.nih.gov/gene/?term=100130311
C1R	C1R	complement C1r	715	https://www.ncbi.nlm.nih.gov/gene/?term=715
C1S	C1S	complement C1s	716	https://www.ncbi.nlm.nih.gov/gene/?term=716
C1orf198	C1orf198	chromosome 1 open reading frame 198	84886	https://www.ncbi.nlm.nih.gov/gene/?term=84886
C6orf47	C6orf47	chromosome 6 open reading frame 47	57827	https://www.ncbi.nlm.nih.gov/gene/?term=57827
C6orf62	C6orf62	chromosome 6 open reading frame 62	81688	https://www.ncbi.nlm.nih.gov/gene/?term=81688
CAMK2D	CAMK2D	calcium/calmodulin dependent protein kinase II delta	817	https://www.ncbi.nlm.nih.gov/gene/?term=817
CAPN12	CAPN12	calpain 12	147968	https://www.ncbi.nlm.nih.gov/gene/?term=147968
CARD6	CARD6	caspase recruitment domain family member 6	84674	https://www.ncbi.nlm.nih.gov/gene/?term=84674
CASC9	CASC9	cancer susceptibility 9	101805492	https://www.ncbi.nlm.nih.gov/gene/?term=101805492
CASQ1	CASQ1	calsequestrin 1	844	https://www.ncbi.nlm.nih.gov/gene/?term=844
CCDC162P	CCDC162P	coiled-coil domain containing 162, pseudogene	221262	https://www.ncbi.nlm.nih.gov/gene/?term=221262
CCL5	CCL5	C-C motif chemokine ligand 5	6352	https://www.ncbi.nlm.nih.gov/gene/?term=6352
CCND3	CCND3	cyclin D3	896	https://www.ncbi.nlm.nih.gov/gene/?term=896
CD109	CD109	CD109 molecule	135228	https://www.ncbi.nlm.nih.gov/gene/?term=135228
CD36	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
CD44	CD44	CD44 molecule (Indian blood group)	960	https://www.ncbi.nlm.nih.gov/gene/?term=960
CD59	CD59	CD59 molecule (CD59 blood group)	966	https://www.ncbi.nlm.nih.gov/gene/?term=966
CD82	CD82	CD82 molecule	3732	https://www.ncbi.nlm.nih.gov/gene/?term=3732
CDCP1	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
CDH10	CDH10	cadherin 10	1008	https://www.ncbi.nlm.nih.gov/gene/?term=1008
CDH8	CDH8	cadherin 8	1006	https://www.ncbi.nlm.nih.gov/gene/?term=1006
CDKAL1	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	54901	https://www.ncbi.nlm.nih.gov/gene/?term=54901
CDKL1	CDKL1	cyclin dependent kinase like 1	8814	https://www.ncbi.nlm.nih.gov/gene/?term=8814
CEP131	CEP131	centrosomal protein 131	22994	https://www.ncbi.nlm.nih.gov/gene/?term=22994
CFAP54	CFAP54	cilia and flagella associated protein 54	144535	https://www.ncbi.nlm.nih.gov/gene/?term=144535
CFAP57	CFAP57	cilia and flagella associated protein 57	149465	https://www.ncbi.nlm.nih.gov/gene/?term=149465
CFAP70	CFAP70	cilia and flagella associated protein 70	118491	https://www.ncbi.nlm.nih.gov/gene/?term=118491
CFD	CFD	complement factor D	1675	https://www.ncbi.nlm.nih.gov/gene/?term=1675
CHD5	CHD5	chromodomain helicase DNA binding protein 5	26038	https://www.ncbi.nlm.nih.gov/gene/?term=26038
CHST11	CHST11	carbohydrate sulfotransferase 11	50515	https://www.ncbi.nlm.nih.gov/gene/?term=50515
CHST7	CHST7	carbohydrate sulfotransferase 7	56548	https://www.ncbi.nlm.nih.gov/gene/?term=56548
CIART	CIART	circadian associated repressor of transcription	148523	https://www.ncbi.nlm.nih.gov/gene/?term=148523
CIB2	CIB2	calcium and integrin binding family member 2	10518	https://www.ncbi.nlm.nih.gov/gene/?term=10518
CLCF1	CLCF1	cardiotrophin like cytokine factor 1	23529	https://www.ncbi.nlm.nih.gov/gene/?term=23529
CMPK2	CMPK2	cytidine/uridine monophosphate kinase 2	129607	https://www.ncbi.nlm.nih.gov/gene/?term=129607
CNPY3	CNPY3	canopy FGF signaling regulator 3	10695	https://www.ncbi.nlm.nih.gov/gene/?term=10695
CNTNAP3	CNTNAP3	contactin associated protein family member 3	79937	https://www.ncbi.nlm.nih.gov/gene/?term=79937
CNTNAP3B	CNTNAP3B	contactin associated protein family member 3B	728577	https://www.ncbi.nlm.nih.gov/gene/?term=728577
CNTNAP3P2	CNTNAP3P2	CNTNAP3 pseudogene 2	643827	https://www.ncbi.nlm.nih.gov/gene/?term=643827
COL4A6	COL4A6	collagen type IV alpha 6 chain	1288	https://www.ncbi.nlm.nih.gov/gene/?term=1288
COL5A2	COL5A2	collagen type V alpha 2 chain	1290	https://www.ncbi.nlm.nih.gov/gene/?term=1290
CORO1A	CORO1A	coronin 1A	11151	https://www.ncbi.nlm.nih.gov/gene/?term=11151
CP	CP	ceruloplasmin	1356	https://www.ncbi.nlm.nih.gov/gene/?term=1356
CPEB2	CPEB2	cytoplasmic polyadenylation element binding protein 2	132864	https://www.ncbi.nlm.nih.gov/gene/?term=132864
CPNE1	CPNE1	copine 1	8904	https://www.ncbi.nlm.nih.gov/gene/?term=8904
CPNE2	CPNE2	copine 2	221184	https://www.ncbi.nlm.nih.gov/gene/?term=221184
CPT1C	CPT1C	carnitine palmitoyltransferase 1C	126129	https://www.ncbi.nlm.nih.gov/gene/?term=126129
CRABP2	CRABP2	cellular retinoic acid binding protein 2	1382	https://www.ncbi.nlm.nih.gov/gene/?term=1382
CREB3L1	CREB3L1	cAMP responsive element binding protein 3 like 1	90993	https://www.ncbi.nlm.nih.gov/gene/?term=90993
CSGALNACT1	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	55790	https://www.ncbi.nlm.nih.gov/gene/?term=55790
CTNNAL1	CTNNAL1	catenin alpha like 1	8727	https://www.ncbi.nlm.nih.gov/gene/?term=8727
CYB5A	CYB5A	cytochrome b5 type A	1528	https://www.ncbi.nlm.nih.gov/gene/?term=1528
CYP2E1	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571	https://www.ncbi.nlm.nih.gov/gene/?term=1571
CYP2J2	CYP2J2	cytochrome P450 family 2 subfamily J member 2	1573	https://www.ncbi.nlm.nih.gov/gene/?term=1573
CYP4F26P	CYP4F26P	cytochrome P450 family 4 subfamily F member 26, pseudogene	106478958	https://www.ncbi.nlm.nih.gov/gene/?term=106478958
CYP51A1P3	CYP51A1P3	cytochrome P450 family 51 subfamily A member 1 pseudogene 3	100422264	https://www.ncbi.nlm.nih.gov/gene/?term=100422264
DAB2IP	DAB2IP	DAB2 interacting protein	153090	https://www.ncbi.nlm.nih.gov/gene/?term=153090
DBI	DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622	https://www.ncbi.nlm.nih.gov/gene/?term=1622
DCBLD1	DCBLD1	discoidin, CUB and LCCL domain containing 1	285761	https://www.ncbi.nlm.nih.gov/gene/?term=285761
DDAH2	DDAH2	DDAH family member 2, ADMA-independent	23564	https://www.ncbi.nlm.nih.gov/gene/?term=23564
DDIT3	DDIT3	DNA damage inducible transcript 3	1649	https://www.ncbi.nlm.nih.gov/gene/?term=1649
DDX60	DDX60	DExD/H-box helicase 60	55601	https://www.ncbi.nlm.nih.gov/gene/?term=55601
DDX60L	DDX60L	DExD/H-box 60 like	91351	https://www.ncbi.nlm.nih.gov/gene/?term=91351
DEK	DEK	DEK proto-oncogene	7913	https://www.ncbi.nlm.nih.gov/gene/?term=7913
DEPTOR	DEPTOR	DEP domain containing MTOR interacting protein	64798	https://www.ncbi.nlm.nih.gov/gene/?term=64798
DGKH	DGKH	diacylglycerol kinase eta	160851	https://www.ncbi.nlm.nih.gov/gene/?term=160851
DHCR24	DHCR24	24-dehydrocholesterol reductase	1718	https://www.ncbi.nlm.nih.gov/gene/?term=1718
DHRS2	DHRS2	dehydrogenase/reductase 2	10202	https://www.ncbi.nlm.nih.gov/gene/?term=10202
DHRS9	DHRS9	dehydrogenase/reductase 9	10170	https://www.ncbi.nlm.nih.gov/gene/?term=10170
DIO2	DIO2	iodothyronine deiodinase 2	1734	https://www.ncbi.nlm.nih.gov/gene/?term=1734
DIRC3-AS1	DIRC3-AS1	DIRC3 antisense RNA 1	105373877	https://www.ncbi.nlm.nih.gov/gene/?term=105373877
DKK3	DKK3	dickkopf WNT signaling pathway inhibitor 3	27122	https://www.ncbi.nlm.nih.gov/gene/?term=27122
DLG4	DLG4	discs large MAGUK scaffold protein 4	1742	https://www.ncbi.nlm.nih.gov/gene/?term=1742
DMBX1	DMBX1	diencephalon/mesencephalon homeobox 1	127343	https://www.ncbi.nlm.nih.gov/gene/?term=127343
DNAH6	DNAH6	dynein axonemal heavy chain 6	1768	https://www.ncbi.nlm.nih.gov/gene/?term=1768
DNAJB9	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	4189	https://www.ncbi.nlm.nih.gov/gene/?term=4189
DNER	DNER	delta/notch like EGF repeat containing	92737	https://www.ncbi.nlm.nih.gov/gene/?term=92737
DOC2A	DOC2A	double C2 domain alpha	8448	https://www.ncbi.nlm.nih.gov/gene/?term=8448
DOCK4	DOCK4	dedicator of cytokinesis 4	9732	https://www.ncbi.nlm.nih.gov/gene/?term=9732
DOCK8	DOCK8	dedicator of cytokinesis 8	81704	https://www.ncbi.nlm.nih.gov/gene/?term=81704
DPP7	DPP7	dipeptidyl peptidase 7	29952	https://www.ncbi.nlm.nih.gov/gene/?term=29952
DPYSL5	DPYSL5	dihydropyrimidinase like 5	56896	https://www.ncbi.nlm.nih.gov/gene/?term=56896
DRAM1	DRAM1	DNA damage regulated autophagy modulator 1	55332	https://www.ncbi.nlm.nih.gov/gene/?term=55332
DSCAM	DSCAM	DS cell adhesion molecule	1826	https://www.ncbi.nlm.nih.gov/gene/?term=1826
DUSP5	DUSP5	dual specificity phosphatase 5	1847	https://www.ncbi.nlm.nih.gov/gene/?term=1847
DUSP7	DUSP7	dual specificity phosphatase 7	1849	https://www.ncbi.nlm.nih.gov/gene/?term=1849
DUXAP8	DUXAP8	double homeobox A pseudogene 8	503637	https://www.ncbi.nlm.nih.gov/gene/?term=503637
DXO	DXO	decapping exoribonuclease	1797	https://www.ncbi.nlm.nih.gov/gene/?term=1797
DYNC2H1	DYNC2H1	dynein cytoplasmic 2 heavy chain 1	79659	https://www.ncbi.nlm.nih.gov/gene/?term=79659
DYSF	DYSF	dysferlin	8291	https://www.ncbi.nlm.nih.gov/gene/?term=8291
DZANK1	DZANK1	double zinc ribbon and ankyrin repeat domains 1	55184	https://www.ncbi.nlm.nih.gov/gene/?term=55184
E2F1	E2F1	E2F transcription factor 1	1869	https://www.ncbi.nlm.nih.gov/gene/?term=1869
EFHD1	EFHD1	EF-hand domain family member D1	80303	https://www.ncbi.nlm.nih.gov/gene/?term=80303
EGR1	EGR1	early growth response 1	1958	https://www.ncbi.nlm.nih.gov/gene/?term=1958
EHD3	EHD3	EH domain containing 3	30845	https://www.ncbi.nlm.nih.gov/gene/?term=30845
ELK3	ELK3	ETS transcription factor ELK3	2004	https://www.ncbi.nlm.nih.gov/gene/?term=2004
ENDOV	ENDOV	endonuclease V	284131	https://www.ncbi.nlm.nih.gov/gene/?term=284131
ENPEP	ENPEP	glutamyl aminopeptidase	2028	https://www.ncbi.nlm.nih.gov/gene/?term=2028
EPB41L1	EPB41L1	erythrocyte membrane protein band 4.1 like 1	2036	https://www.ncbi.nlm.nih.gov/gene/?term=2036
EPB41L4A	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	64097	https://www.ncbi.nlm.nih.gov/gene/?term=64097
EPHX1	EPHX1	epoxide hydrolase 1	2052	https://www.ncbi.nlm.nih.gov/gene/?term=2052
EPHX2	EPHX2	epoxide hydrolase 2	2053	https://www.ncbi.nlm.nih.gov/gene/?term=2053
EREG	EREG	epiregulin	2069	https://www.ncbi.nlm.nih.gov/gene/?term=2069
ESPN	ESPN	espin	83715	https://www.ncbi.nlm.nih.gov/gene/?term=83715
EVA1A	EVA1A	eva-1 homolog A, regulator of programmed cell death	84141	https://www.ncbi.nlm.nih.gov/gene/?term=84141
EVL	EVL	Enah/Vasp-like	51466	https://www.ncbi.nlm.nih.gov/gene/?term=51466
F2RL1	F2RL1	F2R like trypsin receptor 1	2150	https://www.ncbi.nlm.nih.gov/gene/?term=2150
FABP4	FABP4	fatty acid binding protein 4	2167	https://www.ncbi.nlm.nih.gov/gene/?term=2167
FAHD1	FAHD1	fumarylacetoacetate hydrolase domain containing 1	81889	https://www.ncbi.nlm.nih.gov/gene/?term=81889
FAM131C	FAM131C	family with sequence similarity 131 member C	348487	https://www.ncbi.nlm.nih.gov/gene/?term=348487
FAM133A	FAM133A	family with sequence similarity 133 member A	286499	https://www.ncbi.nlm.nih.gov/gene/?term=286499
FAM13A	FAM13A	family with sequence similarity 13 member A	10144	https://www.ncbi.nlm.nih.gov/gene/?term=10144
FAM174B	FAM174B	family with sequence similarity 174 member B	400451	https://www.ncbi.nlm.nih.gov/gene/?term=400451
FAM234A	FAM234A	family with sequence similarity 234 member A	83986	https://www.ncbi.nlm.nih.gov/gene/?term=83986
FBXL13	FBXL13	F-box and leucine rich repeat protein 13	222235	https://www.ncbi.nlm.nih.gov/gene/?term=222235
FCHO1	FCHO1	FCH and mu domain containing endocytic adaptor 1	23149	https://www.ncbi.nlm.nih.gov/gene/?term=23149
FCHSD2	FCHSD2	FCH and double SH3 domains 2	9873	https://www.ncbi.nlm.nih.gov/gene/?term=9873
FCRLB	FCRLB	Fc receptor like B	127943	https://www.ncbi.nlm.nih.gov/gene/?term=127943
FER1L4	FER1L4	fer-1 like family member 4 (pseudogene)	80307	https://www.ncbi.nlm.nih.gov/gene/?term=80307
FEZ1	FEZ1	fasciculation and elongation protein zeta 1	9638	https://www.ncbi.nlm.nih.gov/gene/?term=9638
FGFR3	FGFR3	fibroblast growth factor receptor 3	2261	https://www.ncbi.nlm.nih.gov/gene/?term=2261
FGFR4	FGFR4	fibroblast growth factor receptor 4	2264	https://www.ncbi.nlm.nih.gov/gene/?term=2264
FHAD1	FHAD1	forkhead associated phosphopeptide binding domain 1	114827	https://www.ncbi.nlm.nih.gov/gene/?term=114827
FHL1	FHL1	four and a half LIM domains 1	2273	https://www.ncbi.nlm.nih.gov/gene/?term=2273
FHL2	FHL2	four and a half LIM domains 2	2274	https://www.ncbi.nlm.nih.gov/gene/?term=2274
FICD	FICD	FIC domain protein adenylyltransferase	11153	https://www.ncbi.nlm.nih.gov/gene/?term=11153
FIGN	FIGN	fidgetin, microtubule severing factor	55137	https://www.ncbi.nlm.nih.gov/gene/?term=55137
FKBP10	FKBP10	FKBP prolyl isomerase 10	60681	https://www.ncbi.nlm.nih.gov/gene/?term=60681
FLG-AS1	FLG-AS1	FLG antisense RNA 1	339400	https://www.ncbi.nlm.nih.gov/gene/?term=339400
FMNL2	FMNL2	formin like 2	114793	https://www.ncbi.nlm.nih.gov/gene/?term=114793
FNBP1L	FNBP1L	formin binding protein 1 like	54874	https://www.ncbi.nlm.nih.gov/gene/?term=54874
FNDC11	FNDC11	fibronectin type III domain containing 11	79025	https://www.ncbi.nlm.nih.gov/gene/?term=79025
FOXO3	FOXO3	forkhead box O3	2309	https://www.ncbi.nlm.nih.gov/gene/?term=2309
FRG1JP	FRG1JP	FSHD region gene 1 family member J, pseudogene	642236	https://www.ncbi.nlm.nih.gov/gene/?term=642236
FRMD5	FRMD5	FERM domain containing 5	84978	https://www.ncbi.nlm.nih.gov/gene/?term=84978
FRMPD4	FRMPD4	FERM and PDZ domain containing 4	9758	https://www.ncbi.nlm.nih.gov/gene/?term=9758
FSD1	FSD1	fibronectin type III and SPRY domain containing 1	79187	https://www.ncbi.nlm.nih.gov/gene/?term=79187
FTH1	FTH1	ferritin heavy chain 1	2495	https://www.ncbi.nlm.nih.gov/gene/?term=2495
FTL	FTL	ferritin light chain	2512	https://www.ncbi.nlm.nih.gov/gene/?term=2512
FZD4	FZD4	frizzled class receptor 4	8322	https://www.ncbi.nlm.nih.gov/gene/?term=8322
G6PD	G6PD	glucose-6-phosphate dehydrogenase	2539	https://www.ncbi.nlm.nih.gov/gene/?term=2539
GAB2	GAB2	GRB2 associated binding protein 2	9846	https://www.ncbi.nlm.nih.gov/gene/?term=9846
GABPB1-AS1	GABPB1-AS1	GABPB1 antisense RNA 1	100129387	https://www.ncbi.nlm.nih.gov/gene/?term=100129387
GALNT1	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	2589	https://www.ncbi.nlm.nih.gov/gene/?term=2589
GALNT10	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10	55568	https://www.ncbi.nlm.nih.gov/gene/?term=55568
GALNT14	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14	79623	https://www.ncbi.nlm.nih.gov/gene/?term=79623
GATA2-AS1	GATA2-AS1	GATA2 antisense RNA 1	101927167	https://www.ncbi.nlm.nih.gov/gene/?term=101927167
GBP1	GBP1	guanylate binding protein 1	2633	https://www.ncbi.nlm.nih.gov/gene/?term=2633
GBP1P1	GBP1P1	guanylate binding protein 1 pseudogene 1	400759	https://www.ncbi.nlm.nih.gov/gene/?term=400759
GBP2	GBP2	guanylate binding protein 2	2634	https://www.ncbi.nlm.nih.gov/gene/?term=2634
GBP3	GBP3	guanylate binding protein 3	2635	https://www.ncbi.nlm.nih.gov/gene/?term=2635
GBP4	GBP4	guanylate binding protein 4	115361	https://www.ncbi.nlm.nih.gov/gene/?term=115361
GCHFR	GCHFR	GTP cyclohydrolase I feedback regulator	2644	https://www.ncbi.nlm.nih.gov/gene/?term=2644
GCLC	GCLC	glutamate-cysteine ligase catalytic subunit	2729	https://www.ncbi.nlm.nih.gov/gene/?term=2729
GDPD2	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2	54857	https://www.ncbi.nlm.nih.gov/gene/?term=54857
GEM	GEM	GTP binding protein overexpressed in skeletal muscle	2669	https://www.ncbi.nlm.nih.gov/gene/?term=2669
GFRA1	GFRA1	GDNF family receptor alpha 1	2674	https://www.ncbi.nlm.nih.gov/gene/?term=2674
